id_produto,nome_medicamento,categoria_regulatoria,numero_registro_produto,data_vencimento_registro,numero_processo,classe_terapeutica,cod_empresa,empresa_detentora_registro,principio_ativo
3043,EXAFOB,SIMILAR,154230273,2028-01-04,25351734474201756,ANTICONVULSIVANTES,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,LAMOTRIGINA
3044,EXCALV,SIMILAR,103700653,2025-01-09,25351776850201437,INIBIDOR DA ALFA-REDUTASE,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,FINASTERIDA
3045,EXELMIN,SIMILAR,105500026,2029-01-07,2500100055783,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,48396378000182,UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,CAMBENDAZOL +  MEBENDAZOL
3046,EXELON,NOVO,100680099,2028-01-02,250000136069788,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,56994502000130,NOVARTIS BIOCIENCIAS S.A,HIDROGENOTARTARATO DE RIVASTIGMINA +  RIVASTIGMINA
3047,EXEMESTANO,GENÉRICO,155370048,2026-01-01,25351738350201424,ANTINEOPLASICO,64171697000146,ACCORD FARMACÊUTICA LTDA,EXEMESTANO
3048,EXFORGE HCT,NOVO,100681082,2027-01-11,25351703366200841,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,56994502000130,NOVARTIS BIOCIENCIAS S.A,BESILATO DE ANLODIPINO +  HIDROCLOROTIAZIDA +  VALSARTANA
3049,EXHER,SIMILAR,182610004,2030-01-03,25351447908201942,AGENTES ANTINEOPLÁSICOS,08157293000127,NATCOFARMA DO BRASIL LTDA,EVEROLIMO
3050,EXJADE,NOVO,100681040,2026-01-01,25351196579200561,AGENTE QUELANTE DE FERRO,56994502000130,NOVARTIS BIOCIENCIAS S.A,DEFERASIROX
3051,EXODUS,SIMILAR,105730379,2029-01-06,25351475299200869,ANTIDEPRESSIVOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,OXALATO DE ESCITALOPRAM
3052,EXPEC,SIMILAR,167730271,2028-01-11,25351640016201044,EXPECTORANTES BALSAMICOS E MUCOLITICO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,BENZOATO DE SÓDIO +  CLORIDRATO DE OXOMEMAZINA +  GUAIFENESINA +  IODETO DE POTÁSSIO
3053,EXPECTAMIN,SIMILAR,167730429,2026-01-08,25351116497201601,EXPECTORANTES BALSAMICOS E MUCOLITICO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,GUAIFENESINA +  MALEATO DE DEXCLORFENIRAMINA +  SULFATO DE PSEUDOEFEDRINA
3054,EXPECTOFLUI,SIMILAR,138410021,2025-01-10,25351191441200575,EXPECTORANTES,02456955000183,NATULAB LABORATÓRIO S.A,GUAIFENESINA
3055,EXPECTOVIC,SIMILAR,144930005,2026-01-04,253510299070084,EXPECTORANTES,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.,GUAIFENESINA
3056,EXPECTRAT,FITOTERÁPICO,107150177,2025-01-08,25351423411200916,EXPECTORANTES + FITOTERAPICO SIMPLES,44010437000181,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,MIKANIA GLOMERATA SPRENG.
3057,EXPECTUSS,SIMILAR,102351221,2027-01-07,25351159254201650,EXPECTORANTES BALSAMICOS E MUCOLITICO,57507378000365,EMS S/A,CLORIDRATO DE AMBROXOL
3058,EXTODIN,SIMILAR,104971393,2025-01-12,25351778267201461,HIPNOTICOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,CLORIDRATO DE DEXMEDETOMIDINA
3059,EXTRALERG,SIMILAR,117290008,2026-01-10,253510027450154,IMUNOMODULADOR,28614626000107,LABORATÓRIO DE EXTRATOS ALERGÊNICOS LTDA,LISADO BACTERIANO
3060,EXTRANEAL,ESPECÍFICO,106830172,2029-01-03,25351460407200807,SOLUCOES PARA DIALISE PERITONIAL,49351786000261,BAXTER HOSPITALAR LTDA,CLORETO DE MAGNÉSIO HEXAIDRATADO +  CLORETO DE SÓDIO +  ICODEXTRINA +  LACTATO DE SÓDIO +  CLORETO DE CÁLCIO DIIDRATADO
3061,EXTRATO ALERGENICO DE DERIVADOS EPIDERMICOS,BIOLÓGICO,128600004,2026-01-07,25351139663200587,ALERGENOS,00749145000190,FDA ALLERGENIC FARMACEUTICA LTDA - EPP,PROTEÍNAS
3062,EXTRATO ALERGÊNICO BACTERIANO,BIOLÓGICO,128600011,2028-01-05,25351358089200726,ALERGENOS,00749145000190,FDA ALLERGENIC FARMACEUTICA LTDA - EPP,PROTEÍNAS
3063,EXTRATO ALERGÊNICO DE ALIMENTOS,BIOLÓGICO,128600007,2026-01-08,25351183265200506,ALERGENOS,00749145000190,FDA ALLERGENIC FARMACEUTICA LTDA - EPP,PROTEÍNAS
3064,EXTRATO ALERGÊNICO DE INSETOS,BIOLÓGICO,128600005,2026-01-08,25351180909200415,ALERGENOS,00749145000190,FDA ALLERGENIC FARMACEUTICA LTDA - EPP,PROTEÍNAS
3065,EXTRATO ALERGÊNICO DE POLENS DEPOT,BIOLÓGICO,128600010,2013-01-05,25351111117200662,ALERGENOS,00749145000190,FDA ALLERGENIC FARMACEUTICA LTDA - EPP,PROTEÍNAS
3066,EXTRATO DE CÉLULAS TÍMICAS,SIMILAR,117290005,2026-01-01,250000179829237,IMUNOMODULADOR,28614626000107,LABORATÓRIO DE EXTRATOS ALERGÊNICOS LTDA,TIMOSTIMULINA
3067,EXTRATOS ALERGÊNICOS DE ÁCAROS CONCENTRADOS,BIOLÓGICO,117290013,2028-01-09,25351313632200685,ALERGENOS,28614626000107,LABORATÓRIO DE EXTRATOS ALERGÊNICOS LTDA,PROTEÍNAS
3068,EZ-TEC99m,RADIOFÁRMACO,150920001,2031-01-06,25351385232201813,AGENTES DIAGNOSTICOS RADIOATIVOS,02887124000247,ECKERT & ZIEGLER BRASIL COMERCIAL LTDA,PERTECNETATO DE SÓDIO (99M TC)
3069,EZAFER,SIMILAR,125680322,2030-01-12,25351796825202018,AGENTE QUELANTE DE FERRO,73856593000166,PRATI DONADUZZI & CIA LTDA,DEFERASIROX
3070,EZET,SIMILAR,105830785,2026-01-05,2.53513E+16,ANTILIPEMICOS,45992062000165,GERMED FARMACEUTICA LTDA,EZETIMIBA
3071,EZETIMIBA,GENÉRICO,100470538,2025-01-03,25351243530201490,ANTILIPEMICOS,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,EZETIMIBA
3072,EZETIMIBA,GENÉRICO,102351132,2026-01-03,25351308043201303,ANTILIPEMICOS,57507378000365,EMS S/A,EZETIMIBA
3073,EZETIMIBA,GENÉRICO,167730407,2026-01-05,25351331431201334,ANTILIPEMICOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,EZETIMIBA
3074,EZETIMIBA,GENÉRICO,105830786,2026-01-05,25351331381201319,ANTILIPEMICOS,45992062000165,GERMED FARMACEUTICA LTDA,EZETIMIBA
3075,EZETIMIBA,GENÉRICO,103700686,2026-01-05,25351020600201619,ANTILIPEMICOS,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,EZETIMIBA
3076,EZETIMIBA,GENÉRICO,126750188,2026-01-06,25351339114201352,ANTILIPEMICOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,EZETIMIBA
3077,EZETIMIBA,GENÉRICO,109740297,2025-01-04,25351371541202012,ANTILIPEMICOS,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,EZETIMIBA
3078,EZETIMIBA+SINVASTATINA,GENÉRICO,102351139,2026-01-03,25351644128201312,ANTILIPEMICOS,57507378000365,EMS S/A,EZETIMIBA +  SINVASTATINA
3079,EZETIMIBA+SINVASTATINA,GENÉRICO,105830814,2026-01-09,25351666623201311,ANTILIPEMICOS,45992062000165,GERMED FARMACEUTICA LTDA,EZETIMIBA +  SINVASTATINA
3080,EZETIMIBA+SINVASTATINA,GENÉRICO,126750203,2026-01-09,25351673083201356,ANTILIPEMICOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,EZETIMIBA +  SINVASTATINA
3081,EZETIMIBA+SINVASTATINA,GENÉRICO,167730441,2026-01-10,25351657856201373,ANTILIPEMICOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,EZETIMIBA +  SINVASTATINA
3082,EZETROL,NOVO,100290076,2028-01-01,25351184920200292,ANTILIPEMICOS,45987013000134,ORGANON FARMACÊUTICA LTDA.,EZETIMIBA
3083,EZONIA,SIMILAR,100431358,2030-01-09,25351843844202121,HIPNOTICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,ESZOPICLONA
3084,EZOPEN,SIMILAR,103700091,2026-01-03,250000223339546,ANTIVIROTICOS,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,ACICLOVIR +  ACICLOVIR SÓDICO
3085,Eklira,NOVO,116180280,2029-01-05,25351327200201623,ANTICOLINÉRGICOS,60318797000100,ASTRAZENECA DO BRASIL LTDA,BROMETO DE ACLIDÍNIO
3086,Elaprase,BIOLÓGICO,106390300,2028-01-05,25351779252202068,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,60397775000174,TAKEDA PHARMA LTDA.,IDURSULFASE
3087,Empliciti,BIOLÓGICO,101800409,2027-01-12,25351187215201671,ANTINEOPLASICO,56998982000107,BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,ELOTUZUMABE
3088,Enbrel,BIOLÓGICO,102160251,2028-01-03,25351099745201749,ANTINFLAMATORIOS,46070868003699,LABORATÓRIOS PFIZER LTDA,ETANERCEPTE (TNFR:FC)
3089,Engerix B,BIOLÓGICO,101070083,2028-01-03,2500100359787,VACINAS,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,ANTÍGENO DE SUPERFÍCIE DA HEPATITE B
3090,Eniagor,SIMILAR,101180632,2030-01-08,25351860605201831,ANTIALOPECIA,62462015000129,APSEN FARMACEUTICA S/A,MINOXIDIL
3091,Enoxalow,BIOLÓGICO,116370071,2029-01-02,25351367708200510,ANTITROMBOTICO,58430828000160,BLAU FARMACÊUTICA S.A.,ENOXAPARINA SÓDICA
3092,Enspryng,BIOLÓGICO,101000671,2030-01-12,25351695696201916,IMUNOSSUPRESSORES SELETIVOS,33009945000123,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,SATRALIZUMABE
3093,Entresto,NOVO,100681141,2027-01-05,25351343805201581,AGENTES QUE ATUAM NO SISTEMA RENINA-ANGIOTENSINA,56994502000130,NOVARTIS BIOCIENCIAS S.A,SACUBITRIL VALSARTANA SÓDICA HIDRATADA
3094,Epclusa,NOVO,109290003,2028-01-06,25351259781201744,ANTIVIRAIS,15670288000189,GILEAD SCIENCES FARMACEUTICA DO BRASIL LTDA,VELPATASVIR +  SOFOSBUVIR
3095,Epiduo,NOVO,129160068,2029-01-10,25351199991200702,PRODUTOS ANTI-ACNE,00317372000146,GALDERMA BRASIL LTDA,ADAPALENO +  PERÓXIDO DE BENZOÍLA
3096,Epinefrina,GENÉRICO,103870078,2029-01-11,25351141989201970,,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,EPINEFRINA
3097,Erelzi,BIOLÓGICO,100470629,2034-01-12,25351401559201609,ANTINFLAMATORIOS,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,ETANERCEPTE
3098,Erfandel,NOVO,112363433,2029-01-09,25351860423201860,OUTROS AGENTES ANTINEOPLÁSICOS,51780468000187,JANSSEN-CILAG FARMACÊUTICA LTDA,ERDAFITINIBE
3099,Erleada,NOVO,112363419,2028-01-10,25351080392201861,AGENTES ANTINEOPLÁSICOS + ANTIANDRÓGENOS,51780468000187,JANSSEN-CILAG FARMACÊUTICA LTDA,APALUTAMIDA
3100,Esbriet,NOVO,101000663,2026-01-06,25351496519201517,OUTROS PRODUTOS PARA O APARELHO RESPIRATORIO,33009945000123,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,PIRFENIDONA
3101,Espironolactona,GENÉRICO,100430952,2026-01-08,25351265688200535,DIURETICOS SIMPLES,61190096000192,EUROFARMA LABORATÓRIOS S.A.,ESPIRONOLACTONA
3102,Euflexxa,BIOLÓGICO,128760018,2026-01-08,25351103472200928,ANTINFLAMATORIOS ANTIREUMATICOS,74232034000148,LABORATÓRIOS FERRING LTDA,HIALURONATO DE SÓDIO
3103,Evenity,BIOLÓGICO,102440018,2030-01-12,25351589117201999,OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO,18774815000193,AMGEN BIOTECNOLOGIA DO BRASIL LTDA.,ROMOSOZUMABE
3104,Everolimo,GENÉRICO,182610002,2028-01-07,25351573573201755,AGENTES ANTINEOPLÁSICOS,08157293000127,NATCOFARMA DO BRASIL LTDA,EVEROLIMO
3105,Exfuno,SIMILAR,151430041,2029-01-04,25351513084201663,ANTIBIOTICOS SISTEMICOS SIMPLES,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,DAPTOMICINA
3106,Extrato Alergênico de Pólen,BIOLÓGICO,128600006,2026-01-08,25351211387200419,ALERGENOS,00749145000190,FDA ALLERGENIC FARMACEUTICA LTDA - EPP,PROTEÍNAS
3107,Extrato Alergênico de Ácaros,BIOLÓGICO,128600001,2029-01-12,25351156526200426,ALERGENOS,00749145000190,FDA ALLERGENIC FARMACEUTICA LTDA - EPP,PROTEÍNAS
3108,Eylia,BIOLÓGICO,170560097,2027-01-10,25351541054201146,OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL,18459628000115,BAYER S.A.,AFLIBERCEPTE
3109,Ezetimiba,GENÉRICO,109170123,2030-01-04,25351599568201853,ANTILIPEMICOS,17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,EZETIMIBA
3110,Ezetimiba + Sinvastatina,GENÉRICO,109740296,2026-01-12,25351371540202078,ANTILIPEMICOS,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,EZETIMIBA +  SINVASTATINA
3111,FABRAZYME,BIOLÓGICO,183260331,2030-01-04,25351189509201951,ENZIMA PARA REPOSIÇAO,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,BETA-AGALSIDASE
3112,FACOBA®,SIMILAR,167730660,2030-01-11,25351367641201820,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE MOXIFLOXACINO +  FOSFATO DISSÓDICO DE DEXAMETASONA
3113,FACTANE,BIOLÓGICO,163070002,2026-01-07,25351010760200670,OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS,07207572000195,LFB - HEMODERIVADOS E BIOTECNOLOGIA LTDA,FATOR VIII DE COAGULAÇÃO
3114,FACTIVE,NOVO,105730363,2026-01-11,25351371243200593,ANTIBIOTICOS SISTEMICOS SIMPLES,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,MESILATO DE GEMIFLOXACINO
3115,FAMOX,SIMILAR,105730144,2028-01-06,2500100403187,ANTIACIDOS E ANTIULCEROSOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,FAMOTIDINA
3116,FAMPYRA,NOVO,169930003,2028-01-05,25351346618201173,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,07986222000174,BIOGEN BRASIL PRODUTOS FARMACÊUTICOS LTDA,FAMPRIDINA
3117,FANCICLOVIR,SIMILAR,101910258,2004-01-06,250000210079991,ANTIVIROTICOS,61517397000188,THERASKIN FARMACEUTICA LTDA.,FANCICLOVIR
3118,FANCLOMAX,SIMILAR,116370035,2025-01-02,250000071289975,ANTIVIROTICOS,58430828000160,BLAU FARMACÊUTICA S.A.,FANCICLOVIR
3119,FANHDI,SIMILAR,136410003,2025-01-12,253510016680099,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,02513899000171,GRIFOLS BRASIL LTDA,FATOR VIII DE COAGULAÇÃO
3120,FANORM,SIMILAR,105530380,2027-01-08,25351348187201727,ANTIARRITMICOS,56998701000116,ABBOTT LABORATÓRIOS DO BRASIL LTDA,CLORIDRATO DE PROPAFENONA
3121,FAR MANGUINHOS-DIAZEPAM,SIMILAR,110630065,2026-01-01,253510293490057,ANSIOLITICOS SIMPLES,33781055000135,FUNDAÇÃO OSWALDO CRUZ,DIAZEPAM
3122,FAR- MANGUINHOS ACIDO FOLICO,ESPECÍFICO,110630050,2028-01-08,250000009369821,ANTIANEMICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ÁCIDO FÓLICO
3123,FAR-MANGUINHOS CAPTOPRIL,SIMILAR,110630037,2027-01-11,250000084819765,ANTI-HIPERTENSIVOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,CAPTOPRIL
3124,FAR-MANGUINHOS PRAZIQUANTEL,SIMILAR,110630036,2027-01-09,250000023089716,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,33781055000135,FUNDAÇÃO OSWALDO CRUZ,PRAZIQUANTEL
3125,FAR-MANGUINHOS VITAMINA A,ESPECÍFICO,110630086,2026-01-07,253510178040125,VITAMINAS E SUPLEMENTOS MINERAIS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,PALMITATO DE RETINOL
3126,FAR-MANGUINHOS ZIDOVUDINA,SIMILAR,110630048,2028-01-05,250000009349803,ANTIVIROTICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ZIDOVUDINA
3127,FAR-MANGUINHOS-LAMIVUDINA+ZIDOVUDINA,SIMILAR,110630057,2029-01-02,250000008659965,ANTIVIROTICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,LAMIVUDINA +  ZIDOVUDINA
3128,FARLAC,SIMILAR,178170047,2029-01-04,25351651785200910,LAXANTES,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,LACTULOSE
3129,FARMACART,ESPECÍFICO,116880006,2028-01-05,250000097259763,PRODUTOS PARA HEMODIALISE,58635830000175,FARMARIN INDUSTRIA E COMERCIO LTDA,BICARBONATO DE SÓDIO
3130,FARMACE - RINGER,ESPECÍFICO,110850010,2025-01-02,2501600012299,REPOSICAO HIDROELETROLITICA E ALIMENTACAO PARENTERAL,06628333000146,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,CLORETO DE CÁLCIO +  CLORETO DE POTÁSSIO +  CLORETO DE SÓDIO
3131,FARMACE -AGUA PARA INJEÇÃO,ESPECÍFICO,110850011,2025-01-03,2501600096097,DILUENTES E VEICULOS DE MEDICAMENTOS,06628333000146,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,ÁGUA PARA INJETÁVEIS QSP +  ÁGUA PARA INJEÇÃO +  ÁGUA PARA INJEÇÃO
3132,"FARMACE CPHD - FRAÇÃO ÁCIDA COM CÁLCIO 2,5 mEq/L",ESPECÍFICO,110850041,2029-01-01,25351276705201309,PRODUTOS PARA HEMODIALISE,06628333000146,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,CLORETO DE MAGNÉSIO HEXAIDRATADO +  CLORETO DE POTÁSSIO +  CLORETO DE SÓDIO +  CLORETO DE CÁLCIO DIIDRATADO +  ÁCIDO ACÉTICO
3133,FARMACE-GLICOSE,ESPECÍFICO,110850009,2025-01-02,2501600012399,REPOSICAO HIDROELETROLITICA E ALIMENTACAO PARENTERAL,06628333000146,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,GLICOSE ANIDRA
3134,FARMACE-GLICOSE 5% SOLUÇÃO ISOTONICA,ESPECÍFICO,110850022,2028-01-09,2500100962083,REPOSICAO HIDROELETROLITICA E ALIMENTACAO PARENTERAL,06628333000146,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,GLICOSE
3135,FARMAFLAN,SIMILAR,141070070,2028-01-12,25351636444200711,ANTINFLAMATORIOS,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,DICLOFENACO DIETILAMÔNIO
3136,FARMANGUINHOS - ETIONAMIDA,SIMILAR,110630078,2026-01-04,253510045670179,TUBERCULOSTATICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ETIONAMIDA
3137,FARMANGUINHOS - FENOBARBITAL,SIMILAR,110630081,2026-01-04,253510045680131,ANTICONVULSIVANTES,33781055000135,FUNDAÇÃO OSWALDO CRUZ,FENOBARBITAL
3138,FARMANGUINHOS - ISONIAZIDA,SIMILAR,110630073,2026-01-04,253510045690102,TUBERCULOSTATICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ISONIAZIDA
3139,FARMANGUINHOS - NEVIRAPINA,SIMILAR,110630063,2025-01-06,253510105560056,ANTIVIROTICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,NEVIRAPINA
3140,FARMANGUINHOS -LAMIVUDINA,SIMILAR,110630056,2029-01-02,250000008669928,ANTIVIROTICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,LAMIVUDINA
3141,FARMANGUINHOS OSELTAMIVIR,SIMILAR,110630127,2029-01-07,25351379184200962,ANTIVIROTICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,FOSFATO DE OSELTAMIVIR
3142,FARMANGUINHOS PRIMAQUINA,NOVO,110630152,2030-01-07,25351668686201908,ANTIMALÁRICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,DIFOSFATO DE PRIMAQUINA
3143,FARMANGUINHOS SULFATO FERROSO,ESPECÍFICO,110630141,2029-01-12,25351635574201341,ANTIANEMICOS SIMPLES,33781055000135,FUNDAÇÃO OSWALDO CRUZ,SULFATO FERROSO
3144,FARMARIN CPHD,ESPECÍFICO,116880004,2028-01-01,250000294669689,PRODUTOS PARA HEMODIALISE,58635830000175,FARMARIN INDUSTRIA E COMERCIO LTDA,CLORETO DE CÁLCIO +  CLORETO DE MAGNÉSIO +  CLORETO DE MAGNÉSIO HEXAIDRATADO +  CLORETO DE POTÁSSIO +  CLORETO DE SÓDIO +  DEXTROSE ANIDRA +  GLICOSE +  ÁCIDO ACÉTICO +  ÁCIDO ACÉTICO GLACIAL
3145,FARMOXICAM,SIMILAR,141070043,2026-01-10,250000427439964,ANTINFLAMATORIOS,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,PIROXICAM
3146,FASENRA,BIOLÓGICO,116180267,2028-01-06,25351111862201708,OUTROS ANTIALERGICOS,60318797000100,ASTRAZENECA DO BRASIL LTDA,BENRALIZUMABE
3147,FASLODEX,NOVO,116180114,2028-01-05,253510355730196,ANTINEOPLASICO,60318797000100,ASTRAZENECA DO BRASIL LTDA,FULVESTRANTO
3148,FASTFEN,SIMILAR,102980216,2028-01-01,250000328629684,ANALGESICOS NARCOTICOS,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CITRATO DE SUFENTANILA
3149,FASYS,SIMILAR,154230296,2029-01-08,25351183157201230,ANTIVIROTICOS (INIBE REPLICACAO VIROTICA),03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,ACICLOVIR
3150,FATOR IX DE COAGULAÇÃO HEMOBRÁS,SIMILAR,193040005,2032-01-04,25351836480202123,OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS,07607851000146,EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA,FATOR IX DE COAGULAÇÃO
3151,FATOR IX GRIFOLS,BIOLÓGICO,136410009,2025-01-08,25351292179200402,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,02513899000171,GRIFOLS BRASIL LTDA,FATOR IX DE COAGULAÇÃO
3152,FATOR VIII DE COAGULAÇÃO HEMOBRÁS,BIOLÓGICO,193040004,2032-01-04,25351836354202179,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",07607851000146,EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA,FATOR VIII DE COAGULAÇÃO
3153,FAULBLASTINA,NOVO,100330130,2025-01-11,25351192307200672,ANTINEOPLASICO,61230314000175,LIBBS FARMACÊUTICA LTDA,SULFATO DE VIMBLASTINA
3154,FAULDACAR,SIMILAR,100330136,2028-01-08,25351192186200669,OUTROS ANTINEOPLASICOS,61230314000175,LIBBS FARMACÊUTICA LTDA,DACARBAZINA
3155,FAULDCARBO,SIMILAR,100330133,2029-01-02,25351191565200631,ANTINEOPLASICO,61230314000175,LIBBS FARMACÊUTICA LTDA,CARBOPLATINA
3156,FAULDCISPLA,SIMILAR,100330140,2028-01-04,25351195127200642,ANTINEOPLASICOS CITOTOXICOS,61230314000175,LIBBS FARMACÊUTICA LTDA,CISPLATINA
3157,FAULDCITA,SIMILAR,100330138,2029-01-12,25351193462200614,ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA,61230314000175,LIBBS FARMACÊUTICA LTDA,CITARABINA
3158,FAULDFLUOR,SIMILAR,100330139,2029-01-06,25351191592200612,ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA,61230314000175,LIBBS FARMACÊUTICA LTDA,FLUORURACILA
3159,FAULDLEUCO,SIMILAR,100330142,2029-01-06,25351191642200653,ANTIMETABOLICOS ANTAGONISTAS DO ACIDO FOLICO,61230314000175,LIBBS FARMACÊUTICA LTDA,FOLINATO DE CÁLCIO
3160,FAULDMETRO,SIMILAR,100330137,2028-01-08,25351191618200614,ANTIMETABOLICOS ANTAGONISTAS DO ACIDO FOLICO,61230314000175,LIBBS FARMACÊUTICA LTDA,METOTREXATO
3161,FAULDOXO,SIMILAR,100330134,2028-01-08,25351192210200660,ANTIBIOTICOS ANTINEOPLASICOS,61230314000175,LIBBS FARMACÊUTICA LTDA,CLORIDRATO DE DOXORRUBICINA
3162,FAULDVINCRI,SIMILAR,100330135,2025-01-07,25351192273200616,ANTINEOPLASICOS CITOTOXICOS,61230314000175,LIBBS FARMACÊUTICA LTDA,SULFATO DE VINCRISTINA
3163,FAXXA,SIMILAR,105830984,2030-01-11,25351735543202044,ANTITROMBOTICO,45992062000165,GERMED FARMACEUTICA LTDA,RIVAROXABANA
3164,FAZOLIX,SIMILAR,114020049,2012-01-05,25351471856200619,ANTIBIOTICOS SISTEMICOS SIMPLES,06629745000109,NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA,CEFAZOLINA SÓDICA
3165,FAZOLON,SIMILAR,116370093,2028-01-06,25351330313201347,CEFALOSPORINAS,58430828000160,BLAU FARMACÊUTICA S.A.,CEFAZOLINA SÓDICA
3166,FDG,RADIOFÁRMACO,179250001,2028-01-12,25351407032201568,AGENTES DIAGNOSTICOS RADIOATIVOS,08944601000164,VILLAS BOAS RADIOFÁRMACOS BRASIL S/A,FLUDESOXIGLICOSE 18F
3167,FEBUPEN,SIMILAR,102350920,2029-01-01,25351464994200714,ANTINFLAMATORIOS,57507378000365,EMS S/A,ACECLOFENACO
3168,FEIBA,BIOLÓGICO,106390298,2026-01-09,25351779291202065,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,60397775000174,TAKEDA PHARMA LTDA.,COMPLEXO PROTROMBÍNICO PARCIALMENTE ATIVADO
3169,FELDENE,NOVO,121100386,2029-01-10,25351099825201710,ANTINFLAMATORIOS,61072393000133,WYETH INDÚSTRIA FARMACÊUTICA LTDA,PIROXICAM
